id_inicio,player_name,team,minute,second,tipo_inicio,num_eventos,progressao_x,duracao_s,terminou_chute,xg_final,sucesso,dist_gol_defensor_proximo,dist_gol_atacante_avancado,diferencial_profundidade,num_defensores_entre_bola_gol,largura_linha_defensiva,dist_bola_gol,superioridade_terco_ofensivo,match_id,atac_fm_nome,atac_fm_sim,atac_match_ok,pace_atacante,acceleration_atacante,stamina_atacante,pace_defensor,acceleration_defensor,diferencial_pace,diferencial_acceleration
020f02c0-eabb-425f-b251-cec1644c8d57,Alphonso Davies,Canada,13,55,Pass,18,103.9,12.0,True,0.27914461,True,95.40216063432514,96.99965541992258,-2.7868312616239095,3.0,16.01633546184474,108.0615565314511,0.0,3857276,Alphonso Davies,1.0,True,19.0,19.0,16.0,14.0,14.25,5.0,4.75
7dace1ef-5a84-4683-a8d8-1244ea3fab77,Mehdi Torabi,Iran,76,15,Pass,8,67.0,5.0,True,0.06202265,False,56.969531646389875,52.561598774546894,3.5494251732768305,3.0,44.40322850783667,67.00604450346252,0.0,3857271,Mehdi Torabi,1.0,True,14.0,14.0,14.0,14.0,13.0,0.0,1.0
54e65e59-2683-49d3-9756-3935b016dafb,Timothy Castagne,Belgium,8,12,Pass,6,19.1,3.0,False,0.0,False,51.27962376019972,52.7501002373193,-1.1275757531627022,6.0,18.06561038873908,70.91015442092902,0.0,3857296,Timothy Castagne,1.0,True,15.0,15.0,15.0,15.0,13.5,0.0,1.5
cd15385d-9c10-418f-8f07-6783a27a4a5f,Andrej Kramarić,Croatia,9,9,Pass,7,36.0,4.0,False,0.0,False,96.26726144574218,102.98188207327344,-6.815979660543256,5.0,16.299978946634454,112.80447686151467,0.0,3857296,Andrej Kramarić,1.0,True,13.0,14.0,16.0,12.25,11.25,0.75,2.75
90603b2c-649b-4859-973f-7ca53c47781f,Kevin De Bruyne,Belgium,12,47,Pass,10,90.1,9.0,True,0.1934709,True,87.11581239149987,90.23314293370514,-6.992849145035109,3.0,53.344997503218835,90.23314246993728,0.0,3857296,Kevin De Bruyne,1.0,True,14.0,15.0,17.0,15.0,13.5,-1.0,1.5
29aa0f44-c497-4ada-be42-537dd358671d,Luka Modrić,Croatia,47,29,Ball Recovery,11,31.2,5.0,False,0.0,False,85.59652411814385,86.70415987687521,-6.996438689519593,3.0,9.806460295537192,96.43780379083712,0.0,3857296,Luka Modrić,1.0,True,13.0,12.0,13.0,12.25,11.25,0.75,0.75
b194afd4-4dee-4140-9e5d-54e1c4311442,Borna Sosa,Croatia,76,44,Ball Recovery,13,81.4,12.0,False,0.0,False,91.96197407018246,82.77470976320808,13.027607364352065,3.0,19.508213439307397,106.64694088439667,0.0,3857296,Borna Sosa,1.0,True,16.0,14.0,13.0,12.25,11.25,3.75,2.75
6385214b-33f3-413b-b960-fa94f3cc7749,Virgil van Dijk,Netherlands,44,25,Pass,12,66.0,9.0,False,0.0,False,88.46927435185269,82.81285118381123,3.7172348131440884,4.0,11.319666070787122,109.24696792131121,0.0,3857274,Virgil van Dijk,1.0,True,16.0,15.0,14.0,14.4,14.2,1.5999999999999996,0.8000000000000007
9080322c-b7c5-4e60-bdb9-f0c5bc2e7a2e,Virgil van Dijk,Netherlands,45,13,Ball Recovery,8,33.099999999999994,4.0,False,0.0,False,104.29780476239242,100.20260764966507,4.20804168762529,1.0,33.63585304524685,110.70072267153454,0.0,3857274,Virgil van Dijk,1.0,True,16.0,15.0,14.0,14.4,14.2,1.5999999999999996,0.8000000000000007
0dec821d-19a9-4482-99c1-45aebebabba0,Andries Noppert,Netherlands,48,43,Goal Keeper,3,116.8,1.0,True,0.790909,True,,,,,,,,3857274,Andries Noppert,1.0,True,7.0,7.0,12.0,14.4,14.2,-7.4,-7.199999999999999
d00a2356-e1f7-495a-a127-7fd2d31ce121,Kaoru Mitoma,Japan,69,43,Interception,5,84.0,7.0,True,0.13121767,True,70.59332036421213,63.18310151578883,3.8151530626557744,5.0,37.63571562664416,87.41647441987122,0.0,3857255,Kaoru Mitoma,1.0,True,15.0,17.0,12.0,12.0,11.0,3.0,6.0
05918dc0-f014-4aa7-a6aa-70fdd830f53d,Maya Yoshida,Japan,82,49,Pass,6,42.2,2.0,False,0.0,False,82.38412107277323,82.26285919472434,-0.3842625302638112,7.0,22.677982246720745,102.83545108570293,0.0,3857255,Maya Yoshida,1.0,True,12.0,10.0,12.0,12.0,11.0,0.0,-1.0
eae937cf-a884-426d-9366-b1ac3dd139e2,Ko Itakura,Japan,83,27,Pass,18,72.19999999999999,12.0,False,0.0,False,72.54292254846074,77.82277741371676,-7.651390215804014,5.0,30.604897956138956,99.47059867116513,0.0,3857255,Kô Itakura,1.0,True,13.0,12.0,15.0,12.0,11.0,1.0,1.0
d42f39b7-b6fd-4f8b-bd6e-d917aacb70f4,Weston McKennie,United States,37,23,Ball Recovery,10,19.5,6.0,False,0.0,False,41.36732933193259,43.941415446442164,-2.6832457249467296,2.0,22.592130334810022,60.25363059600641,-1.0,3857272,Weston McKennie,1.0,True,14.0,14.0,17.0,14.0,13.0,0.0,1.0
7c0ee957-bfef-4389-9474-4b03b440a448,Christian Pulisic,United States,48,5,Ball Recovery,7,69.69999999999999,10.0,True,0.0422633,False,79.4110613680121,79.99029352587158,-0.8313964801172631,2.0,26.28098346997692,85.70630081855126,0.0,3857272,Christian Pulisic,1.0,True,15.0,17.0,14.0,14.0,13.0,1.0,4.0
271b1600-bfb5-4297-a82e-6308acf02088,Jack Grealish,England,91,33,Interception,6,27.10000000000001,6.0,False,0.0,False,43.153734226236494,47.6855513512058,-3.7474675370112465,3.0,36.383987637632245,57.29232060232855,0.0,3857272,Jack Grealish,1.0,True,15.0,15.0,14.0,13.75,13.25,1.25,1.75
298e084d-669a-47b7-88e5-f86e45a623ef,Milad Mohammadi,Iran,16,4,Pass,6,26.5,4.0,False,0.0,False,101.06708789749018,92.52219933090001,5.216705021317658,5.0,46.079763002915115,110.849853405406,0.0,3857278,Milad Mohammadi,1.0,True,14.0,14.0,13.0,14.25,14.25,-0.25,-0.25
a2297f4b-cf3f-4f0f-b5d6-4703b8e3e942,Cameron Carter-Vickers,United States,48,11,Pass,7,69.3,5.0,False,0.0,False,56.29110718777903,61.70854115755079,5.9165976073272475,6.0,15.406342964672497,77.19125598149054,1.0,3857278,Cameron Carter-Vickers,1.0,True,14.0,14.0,15.0,11.75,12.25,2.25,1.75
4e6e0411-49ec-49f1-ac7b-eb47a38db630,Dejan Lovren,Croatia,50,27,Block,5,99.0,2.0,True,0.07962643,False,100.43178361868203,97.0230661000589,3.4051731621953323,1.0,30.209235493142096,101.01980003939822,0.0,3857277,Dejan Lovren,1.0,True,13.0,12.0,13.0,14.0,14.25,-1.0,-2.25
4c6af6d2-8ebb-47be-9586-80717f60ba03,Sardar Azmoun,Iran,19,0,Pass,9,69.8,10.0,True,0.017788952,False,84.33711496476016,84.47535582722467,3.2304390759519777,3.0,29.62985332581882,94.58038908780192,0.0,3857273,Sardar Azmoun,1.0,True,16.0,14.0,14.0,13.0,12.6,3.0,1.4000000000000004
546e3e03-8c8c-49fa-8c3a-77899a3c858c,Ramin Rezaeian,Iran,21,32,Interception,5,33.599999999999994,4.0,False,0.0,False,68.82905984441726,67.79952104906494,-4.999481073821556,5.0,55.99437360180726,77.39767438366607,0.0,3857273,Ramin Rezaeian,1.0,True,13.0,14.0,13.0,13.0,12.6,0.0,1.4000000000000004
4db7efbe-0641-4fc6-81d5-57f2edc78002,Ehsan Hajsafi,Iran,50,48,Duel,10,92.7,10.0,True,0.28799564,True,82.74781750827606,84.895417817552,-1.8019728243914344,2.0,10.490296194133705,93.35887745683321,0.0,3857273,Ehsan Hajsafi,1.0,True,11.0,12.0,13.0,13.0,12.6,-2.0,-0.5999999999999996
979618b4-01fd-4e32-b5d1-e27a2731089b,Wayne Hennessey,Wales,51,9,Goal Keeper,3,113.5,0.0,True,0.21401532,True,,,,,,,,3857273,Wayne Hennessey,1.0,True,11.0,10.0,10.0,11.75,12.25,-0.75,-2.25
aeaaa92f-0d95-489e-ba73-a79024282b4f,Saeid Ezatolahi Afagh,Iran,63,30,Ball Recovery,8,62.7,9.0,True,0.075855605,False,58.7672323950096,64.1079974087472,-5.473972170222758,2.0,18.404864646262034,78.30229881682912,0.0,3857273,Saeid Ezatolahi,0.833,True,12.0,11.0,12.0,13.0,12.6,-1.0,-1.5999999999999996
fbce258d-8601-4ef7-97a4-7ffe7e00b495,Alireza Jahanbakhsh,Iran,83,37,Pass,10,64.80000000000001,6.0,False,0.0,False,94.36854889228546,92.80665148329227,2.1896549455748087,2.0,25.551178696271744,100.3855069220652,0.0,3857273,Alireza Jahanbakhsh,1.0,True,12.0,13.0,11.0,13.0,12.6,-1.0,0.40000000000000036
80095279-e5b4-4a2a-acc5-7cefafa4a240,Mehdi Taremi,Iran,100,27,Ball Recovery,6,73.3,10.0,True,0.19933115,True,66.53484265523245,79.94060209815353,-10.19738781774668,1.0,24.587347021791704,79.94060294994027,0.0,3857273,Mehdi Taremi,1.0,True,13.0,12.0,14.0,13.0,12.6,0.0,-0.5999999999999996
7d6a0c19-dc8c-4dcf-b8f5-14a3491d75d9,Wajdi Kechrida,Tunisia,12,29,Duel,5,20.599999999999994,4.0,False,0.0,False,6.1742358132166055,30.25045776747512,-16.4760218170521,6.0,28.722402145531134,38.778344472140624,-3.0,3857275,Wajdi Kechrida,1.0,True,14.0,14.0,13.0,15.0,14.25,-1.0,-0.25
637ec469-8a1e-4783-8241-2db42971e2ce,Steve Mandanda,France,14,4,Ball Recovery,8,93.0,14.0,False,0.0,False,89.7850694441981,94.08733899781407,-6.711174704792867,7.0,28.980862331807742,116.41391669383863,0.0,3857275,Steve Mandanda,1.0,True,10.0,10.0,10.0,13.4,12.6,-3.4000000000000004,-2.5999999999999996
7a5a1eb2-ba17-4cfb-bcf7-3655cf4a617e,Montassar Omar Talbi,Tunisia,20,7,Duel,7,44.6,6.0,False,0.0,False,81.73490446963446,80.36986262961842,1.4712691661980273,4.0,8.680801450937068,113.94827774038535,0.0,3857275,Montassar Talbi,0.857,True,14.0,12.0,13.0,15.0,14.25,-1.0,-2.25
a72ce9e9-70db-453f-bded-6d34a023e792,Ali Maâloul,Tunisia,41,40,Duel,7,57.199999999999996,7.0,False,0.0,False,44.284131051017674,63.59905384926652,-14.945034394508596,7.0,17.206402422403194,72.43479826713124,0.0,3857275,Ali Maâloul,1.0,True,15.0,15.0,11.0,15.0,14.25,0.0,0.75
462c16cd-7599-410a-831f-f335133c75f3,Ibrahima Konaté,France,63,52,Ball Recovery,6,44.900000000000006,5.0,False,0.0,False,,,,,,,,3857275,Ibrahima Konaté,1.0,True,16.0,14.0,12.0,13.4,12.6,2.5999999999999996,1.4000000000000004
0bdd9c6d-0d40-4fa9-9fe2-ef0449c72c9b,William Saliba,France,69,52,Pass,6,30.9,5.0,False,0.0,False,94.22491881338405,101.45443729502735,-8.58429159532853,4.0,26.545037995774564,118.30760753222931,0.0,3857275,William Saliba,1.0,True,14.0,14.0,14.0,13.4,12.6,0.5999999999999996,1.4000000000000004
b912c110-b6b3-4a33-9ef6-3d058028e429,Chris Mepham,Wales,9,12,Pass,4,21.700000000000003,3.0,False,0.0,False,90.43831009794734,89.2411267975722,1.2675897390096083,1.0,5.212842675752604,92.00347819512042,0.0,3857261,Chris Mepham,1.0,True,12.0,12.0,13.0,15.0,14.5,-3.0,-2.5
9e8b67c8-3e05-4daa-878c-0d3911dbc8ca,Ben Davies,Wales,55,3,Pass,8,42.400000000000006,4.0,True,0.00753591,False,,,,,,,,3857261,Ben Davies,1.0,True,13.0,12.0,16.0,15.0,14.5,-2.0,-2.5
0258230e-1295-4026-aef2-4cd23b36498a,Callum Wilson,England,76,34,Ball Recovery,11,51.2,7.0,True,0.6100251,True,43.37542819033421,51.900767696634404,-9.590417650867408,2.0,27.6690558516611,51.900770707187,0.0,3857261,Callum Wilson,1.0,True,16.0,16.0,14.0,13.25,12.75,2.75,3.25
684a6604-837d-4dc4-b446-59a5f6ccb30d,Ricardo Iván Rodríguez Araya,Switzerland,34,11,Ball Recovery,8,71.8,10.0,False,0.0,False,102.90759359434391,105.68673158157335,-2.9488896881237565,3.0,33.1793811503571,120.70476378337352,0.0,3857290,Ricardo Rodríguez,0.756,True,12.0,13.0,13.0,14.666666666666666,14.0,-2.666666666666666,-1.0
3cfaa627-78b4-4d28-98b4-fadbdb2d3ded,Breel-Donald Embolo,Switzerland,38,59,Pass,8,29.200000000000003,5.0,False,0.0,False,32.711420616375996,39.5294624595933,-8.240392590721214,2.0,14.471963780453184,52.75490498522388,0.0,3857290,Breel Embolo,0.8,True,16.0,14.0,13.0,14.666666666666666,14.0,1.333333333333334,0.0
8575b83b-3f42-4924-928c-0d1d97eb7a75,Ngoran Suiru Fai Collins,Cameroon,63,27,Pass,6,23.1,2.0,False,0.0,False,75.90754768135524,86.09312267781242,-5.111435213468056,3.0,15.460638106409313,93.03461721316427,0.0,3857290,Collins Fai,1.0,True,15.0,15.0,14.0,14.5,13.5,0.5,1.5
c3f06efa-6213-4ba2-a38f-daa1a2b2d0cd,Remo Freuler,Switzerland,75,30,Ball Recovery,10,46.7,11.0,False,0.0,False,95.88776656890948,101.51819447144172,-5.078189082047672,5.0,20.62932296615228,118.16298066653532,0.0,3857290,Remo Freuler,1.0,True,12.0,13.0,16.0,14.666666666666666,14.0,-2.666666666666666,-1.0
5a8a6253-3ba0-464f-8ea3-f913ad6d31de,Silvan Widmer,Switzerland,88,54,Pass,6,41.1,2.0,False,0.0,False,92.7728148617403,100.78538897696755,-8.164735213583981,5.0,14.81269641376322,108.68274932113192,0.0,3857290,Silvan Widmer,1.0,True,15.0,14.0,16.0,14.666666666666666,14.0,0.3333333333333339,0.0
e21a4db1-e6be-4fac-aeba-b5aa4d0703b5,Lawrence Ati-Zigi,Ghana,9,28,Goal Keeper,2,99.2,0.0,False,0.0,False,98.40060890856657,91.00275911372302,7.467299316887548,3.0,17.967243221073467,109.20164833920778,0.0,3857298,Lawrence Zigi,0.897,True,8.0,9.0,8.0,11.5,11.75,-3.5,-2.75
688a0beb-1aae-4fcb-ad0b-c18be1243614,Alexander Djiku,Ghana,23,36,Pass,6,22.9,3.0,False,0.0,False,77.91532562129055,81.90366499525783,-5.8344614407357795,7.0,21.36723099088409,96.71618272037001,0.0,3857298,Alexander Djiku,1.0,True,13.0,13.0,15.0,11.5,11.75,1.5,1.25
a4ad7d2e-216a-4b57-9465-e28ce3b9a668,Youssouf Sabaly,Senegal,12,46,Pass,5,31.799999999999997,4.0,False,0.0,False,,,,,,,,3857285,Youssouf Sabaly,1.0,True,14.0,14.0,15.0,14.2,13.8,-0.1999999999999993,0.1999999999999993
fd34e8bc-ca62-4201-9e2a-0af0c59fdd2a,Walker Zimmerman,United States,35,0,Pass,21,93.8,12.0,True,0.20100605,True,72.44091249506643,70.99965576362641,-0.15704406838885632,4.0,18.929665596998653,95.5493589722087,0.0,3857282,Walker Zimmerman,1.0,True,12.0,10.0,14.0,13.0,12.6,-1.0,-2.5999999999999996
824da744-b4d5-4cf7-9355-fcbad98e4dde,Chris Mepham,Wales,50,8,Duel,11,30.9,7.0,False,0.0,False,,,,,,,,3857282,Chris Mepham,1.0,True,12.0,12.0,13.0,13.75,13.25,-1.75,-1.25
5b2e8b51-e544-4977-8705-41e67d9d4534,Connor Roberts,Wales,88,26,Pass,8,108.60000000000001,10.0,True,0.042556882,False,,,,,,,,3857282,Connor Roberts,1.0,True,12.0,12.0,18.0,13.75,13.25,-1.75,-1.25
29743b4e-cded-4c67-958d-6b1cdc175837,Arkadiusz Milik,Poland,46,56,Pass,6,35.60000000000001,3.0,False,0.0,False,48.99395628062328,54.07057029097375,-5.076715921330475,6.0,24.806435160141564,74.82045174950497,0.0,3857297,Arkadiusz Milik,1.0,True,13.0,14.0,13.0,12.75,11.75,0.25,2.25
3863c19a-eebe-448f-ba2f-ba2e5ed2ece3,Grzegorz Krychowiak,Poland,54,46,Pass,7,61.1,6.0,False,0.0,False,85.6757005601626,95.52327910798834,-7.423961639749315,2.0,21.463547762273496,97.083520743739,0.0,3857297,Grzegorz Krychowiak,1.0,True,12.0,11.0,15.0,12.75,11.75,-0.75,-0.75
5650eab7-adef-47b3-a2d3-88231d71020f,Raphaël Varane,France,18,56,Pass,8,67.7,7.0,False,0.0,False,93.20865456402477,102.27329163195166,-7.40015353269105,3.0,12.049365786120127,107.81507315769906,0.0,3857266,Raphaël Varane,1.0,True,16.0,16.0,15.0,13.2,12.4,2.8000000000000007,3.5999999999999996
6e2676d5-d86d-415c-bfad-a40fb45b6bf9,Joakim Mæhle,Denmark,21,23,Pass,6,17.799999999999997,2.0,False,0.0,False,84.19067098268539,78.98645354902573,5.270247717889617,6.0,34.61884958519903,99.60567252922898,0.0,3857266,Joakim Mæhle,1.0,True,14.0,14.0,17.0,16.25,16.0,-2.25,-2.0
a9c90713-86ef-4dc8-b932-1a647d4ffe55,Antoine Griezmann,France,32,42,Ball Recovery,10,41.900000000000006,6.0,True,0.010852635,False,39.94098413393077,31.675583929537662,-3.5514231228706024,6.0,25.296956092370344,51.56442572161548,-3.0,3857266,Antoine Griezmann,1.0,True,14.0,15.0,13.0,13.2,12.4,0.8000000000000007,2.5999999999999996
37711b9a-c5d4-4128-ac53-d61cd4a184ce,Christian Dannemann Eriksen,Denmark,32,52,Block,7,90.0,3.0,True,0.046849832,False,97.65574346146923,100.77737119141722,-3.437496098165454,3.0,26.409656492876756,101.20316200593734,0.0,3857266,Christian Eriksen,0.773,True,11.0,12.0,15.0,16.25,16.0,-5.25,-4.0
0e3eb2cf-3d43-44af-bf39-838e7be37736,Pierre-Emile Højbjerg,Denmark,35,8,Duel,11,87.7,9.0,True,0.048269883,False,78.96302958502311,78.38007856461697,-0.9222719947510853,3.0,32.44422567989698,89.39004418837705,0.0,3857266,Pierre-Emile Højbjerg,1.0,True,14.0,11.0,20.0,16.25,16.0,-2.25,-5.0
4b614903-b10d-4909-aa90-b251ada9969c,Raphaël Varane,France,47,59,Pass,3,5.299999999999997,1.0,False,0.0,False,37.76303291033837,38.60013129482067,-0.555043940356768,5.0,29.66774735054775,72.63835075220251,1.0,3857266,Raphaël Varane,1.0,True,16.0,16.0,15.0,13.2,12.4,2.8000000000000007,3.5999999999999996
51b878f8-4be7-40b6-82ff-42016b68f11e,Andreas Christensen,Denmark,74,48,Pass,7,25.799999999999997,4.0,False,0.0,False,43.08741490277281,44.06885934090583,-1.8986869333410823,5.0,51.733225288809024,64.27386716232344,-1.0,3857266,Andreas Christensen,1.0,True,15.0,12.0,13.0,16.25,16.0,-1.25,-4.0
905f0e08-20d3-4f96-a7a8-37039e7c13d6,Victor Nelsson,Denmark,91,0,Pass,16,42.800000000000004,10.0,False,0.0,False,52.52207201910616,41.08432677564765,7.837827715689713,5.0,19.91435750915484,71.45362132180566,1.0,3857266,Victor Nelsson,1.0,True,11.0,11.0,14.0,16.25,16.0,-5.25,-5.0
e7b0da85-4f8a-4fb1-abb8-ced3586293a4,Ko Itakura,Japan,0,5,Pass,7,28.599999999999998,4.0,False,0.0,False,75.51654536373857,67.08508027860167,7.167171788056905,5.0,19.279041844234456,98.39451204208494,0.0,3857284,Kô Itakura,1.0,True,13.0,12.0,15.0,14.75,14.0,-1.75,-2.0
2a0b7423-1ad4-4042-8a37-b32bdf49825a,Nico Schlotterbeck,Germany,41,40,Pass,5,27.0,4.0,False,0.0,False,59.68949307106002,49.9902902357404,10.506537799271314,4.0,36.12392207536716,77.54824304908526,0.0,3857284,Nico Schlotterbeck,1.0,True,12.0,12.0,14.0,12.75,11.75,-0.75,0.25
608c0e17-9c44-4c6f-8e92-54ca8f855f89,Rasmus Nissen Kristensen,Denmark,28,50,Pass,9,55.300000000000004,6.0,False,0.0,False,60.62256731037935,61.720972747294404,-10.156794221809086,6.0,23.086539078777715,72.24070874513897,0.0,3857254,Rasmus Kristensen,0.829,True,14.0,12.0,15.0,13.75,12.75,0.25,-0.75
09f08c32-ed4f-4ff1-ac87-872a227ba700,Simon Thorup Kjær,Denmark,35,5,Interception,11,31.9,5.0,False,0.0,False,77.43598828565126,75.30229861807332,3.1660301439274505,5.0,25.15788499743249,97.03653950960947,0.0,3857254,Simon Kjær,0.759,True,11.0,9.0,12.0,13.75,12.75,-2.75,-3.75
f7d1818e-9c07-4139-966e-37c59201544f,Aïssa Bilal Laïdouni,Tunisia,50,14,Interception,9,78.6,9.0,False,0.0,False,97.1712619554377,92.79341050728029,0.9204928203460128,4.0,33.63731970137954,100.60521855251844,0.0,3857254,Aïssa Laidouni,0.824,True,12.0,12.0,16.0,13.2,12.0,-1.1999999999999993,0.0
74555e58-0be1-4d93-ada6-257ca25ff7d1,Pierre-Emile Højbjerg,Denmark,62,42,Pass,9,44.8,5.0,False,0.0,False,59.211434479681856,71.09742417793876,-11.044369139038892,4.0,33.095160758163715,87.50274281415412,0.0,3857254,Pierre-Emile Højbjerg,1.0,True,14.0,11.0,20.0,13.75,12.75,0.25,-1.75
3c6da14b-ed8f-4429-8726-98b057231ce0,Héctor Alfredo Moreno Herrera,Mexico,4,40,Pass,13,31.4,5.0,False,0.0,False,70.0537652031604,59.466962649027465,13.546284902723308,2.0,26.803742738982095,91.50136611002044,0.0,3857265,Héctor Herrera,0.651,True,12.0,12.0,15.0,12.25,12.0,-0.25,0.0
